Kernel               , RAJA_OpenMP , Hand_Opt , LoopChain
Lcals_HYDRO_2D       ,   18.853881 , 22.108996 , 21.618252
Polybench_HEAT_3D    ,   32.907011 , 36.195249 , 36.427146
Polybench_JACOBI_1D  ,   11.046281 , 11.153705 ,  8.445531
Polybench_JACOBI_2D  ,    0.274839 , 0.352190 ,  0.354552
